tag,value,global_step
train/reward_mean,-62.62045274273668,4096
train/policy_loss,0.030673533049706547,4096
train/value_loss,1482.0368898249667,4096
train/entropy,14.703742473983942,4096
train/best_reward,-6.917994550736417,4096
curriculum/stage,0,4096
train/reward_mean,-62.082261206930966,8192
train/policy_loss,-0.00536448607840946,8192
train/value_loss,1428.6454539767306,8192
train/entropy,14.704298306426363,8192
train/best_reward,6.688197381019194,8192
curriculum/stage,0,8192
