episode,global_step,steps,reward,distance_m,load_dropped,robot_fallen,best_reward,is_best,curriculum_stage
1092,22490,35,-79.4332,0.1487,true,false,15.4425,false,Stand
1093,22531,41,-13.3298,0.8231,true,false,15.4425,false,Stand
1094,22544,13,-48.4503,0.0582,false,true,15.4425,false,Stand
1095,22570,26,-58.3040,0.1394,false,true,15.4425,false,Stand
1096,22586,16,-52.6060,0.0999,false,true,15.4425,false,Stand
1097,22610,24,-48.3616,0.2288,false,true,15.4425,false,Stand
1098,22632,22,-43.2568,0.1933,false,true,15.4425,false,Stand
1099,22649,17,-63.4199,0.0247,true,false,15.4425,false,Stand
1100,22672,23,-103.3289,0.0246,false,true,15.4425,false,Stand
1101,22694,22,-115.9609,0.0232,true,false,15.4425,false,Stand
1102,22721,27,-102.8141,0.0218,false,true,15.4425,false,Stand
1103,22743,22,-37.4919,0.2282,false,true,15.4425,false,Stand
1104,22755,12,-50.5400,0.0498,false,true,15.4425,false,Stand
1105,22774,19,-21.5514,0.3393,true,false,15.4425,false,Stand
1106,22804,30,-86.6851,0.0568,true,false,15.4425,false,Stand
1107,22829,25,-92.8897,0.0797,false,true,15.4425,false,Stand
1108,22853,24,-57.9925,0.2310,false,true,15.4425,false,Stand
1109,22865,12,-47.3205,0.0854,false,true,15.4425,false,Stand
1110,22886,21,-93.1784,0.0235,false,true,15.4425,false,Stand
1111,22906,20,-54.3052,0.0754,false,true,15.4425,false,Stand
1112,22925,19,-57.5464,0.0619,false,true,15.4425,false,Stand
1113,22948,23,-49.9789,0.1368,true,false,15.4425,false,Stand
1114,22976,28,-69.3084,0.1448,false,true,15.4425,false,Stand
1115,23001,25,-74.9955,0.0841,true,false,15.4425,false,Stand
1116,23031,30,-20.4289,0.5749,false,true,15.4425,false,Stand
1117,23054,23,-88.1856,0.0269,true,false,15.4425,false,Stand
1118,23081,27,-49.0953,0.1736,true,false,15.4425,false,Stand
1119,23103,22,-76.8232,0.0452,false,true,15.4425,false,Stand
1120,23128,25,-64.1851,0.2073,true,false,15.4425,false,Stand
1121,23148,20,-91.3026,0.0211,true,false,15.4425,false,Stand
1122,23169,21,-98.9953,0.0279,true,false,15.4425,false,Stand
1123,23192,23,-58.0231,0.1396,false,true,15.4425,false,Stand
1124,23220,28,-13.9777,0.4836,false,true,15.4425,false,Stand
1125,23255,35,-122.0016,0.0662,true,false,15.4425,false,Stand
1126,23278,23,-70.7712,0.0686,true,false,15.4425,false,Stand
1127,23290,12,-49.3838,0.0681,false,true,15.4425,false,Stand
1128,23315,25,-87.1631,0.1526,false,true,15.4425,false,Stand
1129,23340,25,-49.2590,0.1957,false,true,15.4425,false,Stand
1130,23363,23,-55.9562,0.1723,false,true,15.4425,false,Stand
1131,23386,23,-35.8648,0.2922,true,false,15.4425,false,Stand
1132,23417,31,-101.6409,0.1986,false,true,15.4425,false,Stand
1133,23443,26,-64.8074,0.1097,false,true,15.4425,false,Stand
1134,23463,20,-34.3148,0.3278,true,false,15.4425,false,Stand
1135,23497,34,-91.9420,0.0551,false,true,15.4425,false,Stand
1136,23509,12,-41.1377,0.1095,false,true,15.4425,false,Stand
1137,23526,17,-40.5417,0.1749,false,true,15.4425,false,Stand
1138,23546,20,-72.4224,0.0680,false,true,15.4425,false,Stand
1139,23568,22,-35.0183,0.2447,true,false,15.4425,false,Stand
1140,23583,15,-54.9340,0.0896,false,true,15.4425,false,Stand
1141,23599,16,-60.6667,0.0159,false,true,15.4425,false,Stand
1142,23625,26,-38.4209,0.2724,true,false,15.4425,false,Stand
1143,23644,19,-63.0226,0.0838,true,false,15.4425,false,Stand
1144,23659,15,-41.1993,0.1912,true,false,15.4425,false,Stand
1145,23681,22,-91.1705,0.0329,false,true,15.4425,false,Stand
1146,23708,27,-91.7466,0.0980,false,true,15.4425,false,Stand
1147,23725,17,-22.0697,0.3577,true,false,15.4425,false,Stand
1148,23759,34,-97.9664,0.1289,false,true,15.4425,false,Stand
1149,23780,21,-57.6664,0.1137,true,false,15.4425,false,Stand
1150,23792,12,-43.0675,0.1241,false,true,15.4425,false,Stand
1151,23818,26,-41.7623,0.3025,false,true,15.4425,false,Stand
1152,23843,25,-81.8774,0.0653,false,true,15.4425,false,Stand
1153,23875,32,-88.9578,0.1539,false,true,15.4425,false,Stand
1154,23888,13,-46.9271,0.0724,false,true,15.4425,false,Stand
1155,23901,13,-41.3847,0.1448,false,true,15.4425,false,Stand
1156,23929,28,-77.7864,0.1538,false,true,15.4425,false,Stand
1157,23948,19,-37.3129,0.2322,true,false,15.4425,false,Stand
1158,23970,22,-73.4721,0.1288,false,true,15.4425,false,Stand
1159,23990,20,-86.6364,0.0043,true,false,15.4425,false,Stand
1160,24005,15,-66.7652,0.0573,false,true,15.4425,false,Stand
1161,24017,12,-51.5695,0.0452,false,true,15.4425,false,Stand
1162,24038,21,-10.0025,0.4826,true,false,15.4425,false,Stand
1163,24066,28,-97.9781,0.0594,false,true,15.4425,false,Stand
1164,24078,12,-49.5423,0.0622,false,true,15.4425,false,Stand
1165,24090,12,-49.5530,0.0336,false,true,15.4425,false,Stand
1166,24109,19,-75.6081,0.0146,true,false,15.4425,false,Stand
1167,24130,21,-52.5239,0.0983,true,false,15.4425,false,Stand
1168,24150,20,-82.8035,0.0993,false,true,15.4425,false,Stand
1169,24165,15,-65.4865,0.0186,false,true,15.4425,false,Stand
1170,24183,18,-36.7060,0.2172,false,true,15.4425,false,Stand
1171,24202,19,-53.6403,0.0797,true,false,15.4425,false,Stand
1172,24216,14,-62.2787,0.0374,false,true,15.4425,false,Stand
1173,24245,29,-130.0245,0.0492,false,true,15.4425,false,Stand
1174,24264,19,-26.3644,0.3088,true,false,15.4425,false,Stand
1175,24282,18,-36.8319,0.2163,true,false,15.4425,false,Stand
1176,24295,13,-45.8322,0.0730,false,true,15.4425,false,Stand
1177,24314,19,-89.0040,0.0085,true,false,15.4425,false,Stand
1178,24338,24,-22.2011,0.3915,false,true,15.4425,false,Stand
1179,24360,22,-84.7904,0.0211,true,false,15.4425,false,Stand
1180,24391,31,-29.0824,0.3425,false,true,15.4425,false,Stand
1181,24404,13,-45.4499,0.0615,false,true,15.4425,false,Stand
1182,24427,23,-24.4066,0.3568,false,true,15.4425,false,Stand
1183,24449,22,-74.9385,0.1012,true,false,15.4425,false,Stand
1184,24469,20,-75.4738,0.0370,true,false,15.4425,false,Stand
1185,24494,25,-74.6833,0.1392,false,true,15.4425,false,Stand
1186,24511,17,-63.4178,0.0488,false,true,15.4425,false,Stand
1187,24530,19,-90.4774,0.0373,true,false,15.4425,false,Stand
1188,24552,22,-67.4916,0.0612,true,false,15.4425,false,Stand
1189,24577,25,-52.9453,0.2097,false,true,15.4425,false,Stand
1190,24601,24,-35.3812,0.2982,false,true,15.4425,false,Stand
1191,24613,12,-51.2926,0.0602,false,true,15.4425,false,Stand
1192,24647,34,-22.9656,0.5423,false,true,15.4425,false,Stand
1193,24664,17,-66.7448,0.0667,true,false,15.4425,false,Stand
1194,24685,21,-68.4185,0.0547,true,false,15.4425,false,Stand
1195,24708,23,-69.9809,0.2020,false,true,15.4425,false,Stand
1196,24732,24,-27.0704,0.3997,true,false,15.4425,false,Stand
1197,24745,13,-49.2951,0.0671,false,true,15.4425,false,Stand
1198,24766,21,-59.5865,0.1163,true,false,15.4425,false,Stand
1199,24785,19,-58.0033,0.1232,true,false,15.4425,false,Stand
1200,24804,19,-60.2060,0.0655,true,false,15.4425,false,Stand
1201,24832,28,-48.1427,0.2730,false,true,15.4425,false,Stand
1202,24844,12,-53.5474,0.0385,false,true,15.4425,false,Stand
1203,24867,23,-32.4015,0.2806,false,true,15.4425,false,Stand
1204,24888,21,-99.8215,0.0152,false,true,15.4425,false,Stand
1205,24902,14,-71.1957,0.0143,false,true,15.4425,false,Stand
1206,24926,24,-49.1022,0.1072,false,true,15.4425,false,Stand
1207,24950,24,-123.0331,0.0041,true,false,15.4425,false,Stand
1208,24974,24,-9.7791,0.5067,true,false,15.4425,false,Stand
1209,24986,12,-47.3519,0.0835,false,true,15.4425,false,Stand
1210,25007,21,-20.2298,0.3743,false,true,15.4425,false,Stand
1211,25036,29,-76.2416,0.0774,false,true,15.4425,false,Stand
1212,25056,20,-106.7709,0.0353,true,false,15.4425,false,Stand
1213,25070,14,-79.1195,0.0084,false,true,15.4425,false,Stand
1214,25086,16,-46.8835,0.1454,false,true,15.4425,false,Stand
1215,25110,24,-78.9760,0.0440,false,true,15.4425,false,Stand
1216,25123,13,-62.5079,0.0145,false,true,15.4425,false,Stand
1217,25135,12,-58.5207,0.0473,false,true,15.4425,false,Stand
1218,25155,20,-78.7826,0.0254,false,true,15.4425,false,Stand
1219,25168,13,-71.0567,0.0346,false,true,15.4425,false,Stand
1220,25200,32,-51.8758,0.2123,false,true,15.4425,false,Stand
1221,25224,24,-72.9812,0.0959,false,true,15.4425,false,Stand
1222,25236,12,-43.0876,0.1543,false,true,15.4425,false,Stand
1223,25258,22,-40.3747,0.2454,false,true,15.4425,false,Stand
1224,25284,26,-136.9869,0.0163,false,true,15.4425,false,Stand
1225,25311,27,-71.2820,0.1612,false,true,15.4425,false,Stand
1226,25335,24,-36.7243,0.2504,true,false,15.4425,false,Stand
1227,25347,12,-51.3771,0.0278,false,true,15.4425,false,Stand
1228,25368,21,-83.8487,0.0331,true,false,15.4425,false,Stand
1229,25387,19,-91.2570,0.0501,true,false,15.4425,false,Stand
1230,25408,21,-91.6240,0.0366,true,false,15.4425,false,Stand
1231,25424,16,-75.7398,0.0192,true,false,15.4425,false,Stand
1232,25447,23,-80.2688,0.0294,true,false,15.4425,false,Stand
1233,25464,17,-87.3723,0.0361,true,false,15.4425,false,Stand
1234,25494,30,-78.9485,0.2253,false,true,15.4425,false,Stand
1235,25513,19,-48.6747,0.1439,false,true,15.4425,false,Stand
1236,25534,21,-71.3144,0.0747,false,true,15.4425,false,Stand
1237,25546,12,-44.8147,0.0879,false,true,15.4425,false,Stand
1238,25573,27,9.3328,0.7160,true,false,15.4425,false,Stand
1239,25589,16,-31.1326,0.2405,false,true,15.4425,false,Stand
1240,25610,21,-65.7248,0.2213,false,true,15.4425,false,Stand
1241,25626,16,-48.0952,0.2391,false,true,15.4425,false,Stand
1242,25642,16,-54.4916,0.0930,true,false,15.4425,false,Stand
1243,25660,18,-83.2315,0.0460,true,false,15.4425,false,Stand
1244,25679,19,-24.7226,0.3756,false,true,15.4425,false,Stand
1245,25698,19,-58.9523,0.0458,false,true,15.4425,false,Stand
1246,25722,24,-69.1600,0.1328,false,true,15.4425,false,Stand
1247,25746,24,-56.8698,0.0919,true,false,15.4425,false,Stand
1248,25774,28,-69.7390,0.1132,false,true,15.4425,false,Stand
1249,25786,12,-50.2506,0.0853,false,true,15.4425,false,Stand
1250,25807,21,-11.1046,0.4616,true,false,15.4425,false,Stand
1251,25822,15,-41.8540,0.1646,false,true,15.4425,false,Stand
1252,25843,21,-52.5494,0.1189,false,true,15.4425,false,Stand
1253,25855,12,-46.1536,0.0886,false,true,15.4425,false,Stand
1254,25878,23,-50.0556,0.1379,true,false,15.4425,false,Stand
1255,25907,29,-94.5972,0.0819,false,true,15.4425,false,Stand
1256,25924,17,-25.2194,0.3045,true,false,15.4425,false,Stand
1257,25945,21,-73.1979,0.0416,true,false,15.4425,false,Stand
1258,25970,25,-53.8702,0.2435,false,true,15.4425,false,Stand
1259,25995,25,-74.6879,0.0769,false,true,15.4425,false,Stand
1260,26020,25,-141.6857,0.0401,false,true,15.4425,false,Stand
1261,26043,23,-82.5533,0.0438,false,true,15.4425,false,Stand
1262,26066,23,-28.3345,0.3608,true,true,15.4425,false,Stand
1263,26084,18,-76.1709,0.0445,true,false,15.4425,false,Stand
1264,26114,30,-58.8774,0.1343,false,true,15.4425,false,Stand
1265,26126,12,-49.1944,0.0973,false,true,15.4425,false,Stand
1266,26153,27,-108.4905,0.0267,false,true,15.4425,false,Stand
1267,26172,19,-32.6363,0.2181,false,true,15.4425,false,Stand
1268,26193,21,-102.0174,0.0380,true,false,15.4425,false,Stand
1269,26210,17,-52.9972,0.1437,false,true,15.4425,false,Stand
1270,26234,24,-113.0553,0.0242,true,true,15.4425,false,Stand
1271,26255,21,-29.6509,0.3668,true,false,15.4425,false,Stand
1272,26281,26,-72.5989,0.1197,false,true,15.4425,false,Stand
1273,26298,17,-60.5415,0.0360,true,false,15.4425,false,Stand
1274,26319,21,-80.7839,0.0389,true,false,15.4425,false,Stand
1275,26338,19,-59.7342,0.0586,true,false,15.4425,false,Stand
1276,26358,20,-72.7964,0.0704,false,true,15.4425,false,Stand
1277,26377,19,-58.4477,0.0476,false,true,15.4425,false,Stand
1278,26394,17,-90.7211,0.0261,true,false,15.4425,false,Stand
1279,26412,18,-29.5271,0.2646,false,true,15.4425,false,Stand
1280,26425,13,-54.7256,0.1037,false,true,15.4425,false,Stand
1281,26449,24,-81.2518,0.0330,true,false,15.4425,false,Stand
1282,26485,36,-43.0284,0.2853,true,false,15.4425,false,Stand
1283,26510,25,-102.1786,0.0504,false,true,15.4425,false,Stand
1284,26534,24,-28.3519,0.3173,true,false,15.4425,false,Stand
1285,26546,12,-54.2407,0.0138,false,true,15.4425,false,Stand
1286,26558,12,-46.3427,0.0682,false,true,15.4425,false,Stand
1287,26580,22,-104.7965,0.0479,false,true,15.4425,false,Stand
1288,26593,13,-38.2462,0.1635,false,true,15.4425,false,Stand
1289,26606,13,-72.4096,0.0109,false,true,15.4425,false,Stand
1290,26618,12,-49.4771,0.0578,false,true,15.4425,false,Stand
1291,26635,17,-75.3593,0.0318,true,false,15.4425,false,Stand
1292,26660,25,-104.3799,0.0599,false,true,15.4425,false,Stand
1293,26679,19,-6.9703,0.5149,true,false,15.4425,false,Stand
1294,26701,22,-77.3047,0.0493,true,false,15.4425,false,Stand
1295,26733,32,-19.1881,0.6431,false,true,15.4425,false,Stand
1296,26750,17,-30.2030,0.2711,true,false,15.4425,false,Stand
1297,26778,28,-52.1672,0.2117,false,true,15.4425,false,Stand
1298,26797,19,-69.1642,0.0198,true,false,15.4425,false,Stand
1299,26819,22,-65.2926,0.0943,false,true,15.4425,false,Stand
1300,26845,26,-101.1202,0.0696,false,true,15.4425,false,Stand
1301,26856,11,-52.0742,0.0294,false,true,15.4425,false,Stand
1302,26868,12,-58.9992,0.0253,false,true,15.4425,false,Stand
1303,26888,20,-34.8418,0.3538,true,false,15.4425,false,Stand
1304,26905,17,-70.4145,0.0140,true,false,15.4425,false,Stand
1305,26924,19,-56.9699,0.0838,true,false,15.4425,false,Stand
1306,26944,20,-82.0874,0.0689,true,false,15.4425,false,Stand
1307,26970,26,-92.9600,0.0310,false,true,15.4425,false,Stand
1308,27005,35,-42.7312,0.3208,false,true,15.4425,false,Stand
1309,27044,39,-72.0751,0.2022,false,true,15.4425,false,Stand
1310,27056,12,-51.3190,0.0551,false,true,15.4425,false,Stand
1311,27074,18,-60.7264,0.0837,false,true,15.4425,false,Stand
1312,27098,24,-66.2779,0.0306,false,true,15.4425,false,Stand
1313,27117,19,-84.4835,0.0694,false,true,15.4425,false,Stand
1314,27144,27,-20.5933,0.4817,false,true,15.4425,false,Stand
1315,27164,20,-94.1568,0.0060,true,false,15.4425,false,Stand
1316,27183,19,-50.7407,0.0989,true,false,15.4425,false,Stand
1317,27201,18,-66.9276,0.0432,true,false,15.4425,false,Stand
1318,27222,21,-53.2175,0.2445,false,true,15.4425,false,Stand
1319,27253,31,-59.7079,0.1521,false,true,15.4425,false,Stand
1320,27283,30,-49.6117,0.2907,false,true,15.4425,false,Stand
1321,27310,27,-96.0946,0.0588,false,true,15.4425,false,Stand
1322,27323,13,-58.5369,0.0590,false,true,15.4425,false,Stand
1323,27343,20,-58.9015,0.0358,false,true,15.4425,false,Stand
1324,27368,25,-93.6456,0.0430,true,false,15.4425,false,Stand
1325,27389,21,-35.4015,0.2453,true,false,15.4425,false,Stand
1326,27407,18,-69.6343,0.0871,true,false,15.4425,false,Stand
1327,27428,21,-18.0286,0.4168,true,false,15.4425,false,Stand
1328,27454,26,-110.7607,0.0082,false,true,15.4425,false,Stand
1329,27476,22,-67.8270,0.1151,false,true,15.4425,false,Stand
1330,27512,36,-84.7611,0.1381,false,true,15.4425,false,Stand
1331,27523,11,-52.0406,0.0451,false,true,15.4425,false,Stand
1332,27536,13,-54.8477,0.0258,false,true,15.4425,false,Stand
1333,27564,28,-101.0026,0.0706,false,true,15.4425,false,Stand
1334,27582,18,-74.6876,0.0179,false,true,15.4425,false,Stand
1335,27603,21,-103.7622,0.0067,true,false,15.4425,false,Stand
1336,27624,21,-57.5501,0.0451,true,false,15.4425,false,Stand
1337,27636,12,-44.3240,0.1041,false,true,15.4425,false,Stand
1338,27657,21,-18.8489,0.3912,true,false,15.4425,false,Stand
1339,27681,24,-46.9035,0.3675,false,true,15.4425,false,Stand
1340,27700,19,-59.8739,0.0957,false,true,15.4425,false,Stand
1341,27712,12,-46.6783,0.0684,false,true,15.4425,false,Stand
1342,27724,12,-50.3879,0.0976,false,true,15.4425,false,Stand
1343,27735,11,-47.4233,0.0983,false,true,15.4425,false,Stand
1344,27773,38,-95.8090,0.1271,true,false,15.4425,false,Stand
1345,27792,19,-61.9392,0.0503,true,false,15.4425,false,Stand
1346,27807,15,-39.9752,0.1827,false,true,15.4425,false,Stand
1347,27826,19,-67.7074,0.0197,false,true,15.4425,false,Stand
1348,27841,15,-60.1840,0.0535,false,true,15.4425,false,Stand
1349,27853,12,-47.0895,0.0956,false,true,15.4425,false,Stand
1350,27881,28,-75.0784,0.1090,false,true,15.4425,false,Stand
1351,27897,16,-64.6222,0.0151,false,true,15.4425,false,Stand
1352,27912,15,-53.9217,0.0720,false,true,15.4425,false,Stand
1353,27925,13,-52.7521,0.0463,false,true,15.4425,false,Stand
1354,27951,26,-39.0452,0.3061,true,false,15.4425,false,Stand
1355,27970,19,-53.4120,0.0957,true,false,15.4425,false,Stand
1356,28006,36,-102.4827,0.0407,false,true,15.4425,false,Stand
1357,28024,18,-32.5288,0.2391,false,true,15.4425,false,Stand
1358,28045,21,-59.0985,0.0833,true,false,15.4425,false,Stand
1359,28076,31,-23.9161,0.5451,false,true,15.4425,false,Stand
1360,28090,14,-57.0695,0.0155,false,true,15.4425,false,Stand
1361,28111,21,-86.1675,0.0346,true,false,15.4425,false,Stand
1362,28136,25,-102.3515,0.0210,false,true,15.4425,false,Stand
1363,28151,15,-43.0654,0.1797,false,true,15.4425,false,Stand
1364,28171,20,-64.1232,0.1230,true,false,15.4425,false,Stand
1365,28183,12,-60.8967,0.0373,false,true,15.4425,false,Stand
1366,28211,28,-78.2988,0.1398,false,true,15.4425,false,Stand
1367,28224,13,-64.0183,0.0049,false,true,15.4425,false,Stand
1368,28251,27,-19.1242,0.5603,true,false,15.4425,false,Stand
1369,28265,14,-48.2857,0.0873,false,true,15.4425,false,Stand
1370,28286,21,-49.4688,0.1720,true,false,15.4425,false,Stand
1371,28297,11,-49.3579,0.0778,false,true,15.4425,false,Stand
1372,28323,26,-59.7845,0.1948,false,true,15.4425,false,Stand
1373,28343,20,-84.8997,0.0673,true,false,15.4425,false,Stand
1374,28362,19,-73.0259,0.0336,true,false,15.4425,false,Stand
1375,28392,30,-76.7315,0.1941,true,false,15.4425,false,Stand
1376,28408,16,-75.0972,0.0514,false,true,15.4425,false,Stand
1377,28429,21,-88.4292,0.0618,false,true,15.4425,false,Stand
1378,28458,29,31.9208,1.0290,false,true,31.9208,true,Stand
1379,28481,23,1.0136,0.6675,false,true,31.9208,false,Stand
1380,28502,21,-68.0836,0.0410,true,false,31.9208,false,Stand
1381,28524,22,-98.3516,0.0321,true,false,31.9208,false,Stand
1382,28547,23,-59.7163,0.1294,false,true,31.9208,false,Stand
1383,28573,26,-36.3162,0.3194,true,false,31.9208,false,Stand
1384,28598,25,-92.9485,0.0754,false,true,31.9208,false,Stand
1385,28620,22,-35.0341,0.2446,false,true,31.9208,false,Stand
1386,28642,22,-74.8068,0.0398,true,false,31.9208,false,Stand
1387,28654,12,-49.4109,0.0498,false,true,31.9208,false,Stand
1388,28672,18,-66.9709,0.1034,true,false,31.9208,false,Stand
1389,28698,26,11.7381,0.7707,true,false,31.9208,false,Stand
1390,28729,31,-70.0599,0.2605,false,true,31.9208,false,Stand
1391,28747,18,-51.2808,0.0983,false,true,31.9208,false,Stand
1392,28777,30,-41.1184,0.3931,false,true,31.9208,false,Stand
1393,28793,16,-58.6202,0.1353,false,true,31.9208,false,Stand
1394,28805,12,-49.2276,0.0733,false,true,31.9208,false,Stand
1395,28828,23,-52.8132,0.0292,true,false,31.9208,false,Stand
1396,28847,19,-84.6844,0.0426,true,false,31.9208,false,Stand
1397,28863,16,-42.1543,0.1258,false,true,31.9208,false,Stand
1398,28875,12,-56.2025,0.0203,false,true,31.9208,false,Stand
1399,28893,18,-86.0621,0.0259,true,false,31.9208,false,Stand
1400,28907,14,-50.8722,0.1054,false,true,31.9208,false,Stand
1401,28927,20,-65.3483,0.0258,true,false,31.9208,false,Stand
1402,28939,12,-48.0198,0.0723,false,true,31.9208,false,Stand
1403,28961,22,-98.7225,0.0192,true,false,31.9208,false,Stand
1404,28984,23,-56.6889,0.1502,false,true,31.9208,false,Stand
1405,29008,24,-28.6215,0.3642,false,true,31.9208,false,Stand
1406,29027,19,-76.7000,0.0038,false,true,31.9208,false,Stand
1407,29048,21,-44.2027,0.1992,true,false,31.9208,false,Stand
1408,29066,18,-67.6545,0.0435,false,true,31.9208,false,Stand
1409,29091,25,-26.3836,0.4115,false,true,31.9208,false,Stand
1410,29107,16,-81.0971,0.0227,true,false,31.9208,false,Stand
1411,29125,18,-66.9371,0.0367,true,false,31.9208,false,Stand
1412,29148,23,-59.1936,0.0882,true,false,31.9208,false,Stand
1413,29173,25,-31.8804,0.3642,false,true,31.9208,false,Stand
1414,29192,19,-22.5216,0.3694,false,true,31.9208,false,Stand
1415,29215,23,-89.0277,0.0367,false,true,31.9208,false,Stand
1416,29228,13,-48.9813,0.0708,false,true,31.9208,false,Stand
1417,29240,12,-52.6254,0.0795,false,true,31.9208,false,Stand
1418,29266,26,-105.6289,0.0541,true,false,31.9208,false,Stand
1419,29292,26,-4.7047,0.6289,false,true,31.9208,false,Stand
1420,29316,24,-42.3307,0.2699,false,true,31.9208,false,Stand
1421,29337,21,-68.5146,0.0644,true,false,31.9208,false,Stand
1422,29357,20,-68.9745,0.0690,true,false,31.9208,false,Stand
1423,29378,21,-91.5967,0.0395,true,false,31.9208,false,Stand
1424,29398,20,-75.5983,0.0444,false,true,31.9208,false,Stand
1425,29422,24,-69.9721,0.0617,false,true,31.9208,false,Stand
1426,29448,26,-88.2741,0.0529,false,true,31.9208,false,Stand
1427,29463,15,-49.1958,0.1007,false,true,31.9208,false,Stand
1428,29475,12,-43.3173,0.1093,false,true,31.9208,false,Stand
1429,29504,29,-105.5771,0.0765,true,false,31.9208,false,Stand
1430,29524,20,-87.3076,0.0084,true,false,31.9208,false,Stand
1431,29543,19,-52.3709,0.0713,true,false,31.9208,false,Stand
1432,29566,23,-57.4913,0.1053,false,true,31.9208,false,Stand
1433,29590,24,-21.6439,0.3991,true,false,31.9208,false,Stand
1434,29617,27,-72.1134,0.1237,false,true,31.9208,false,Stand
1435,29643,26,-106.8310,0.0140,false,true,31.9208,false,Stand
1436,29670,27,-96.1941,0.0472,false,true,31.9208,false,Stand
1437,29696,26,-48.9168,0.2441,false,true,31.9208,false,Stand
1438,29718,22,-74.9567,0.0519,false,true,31.9208,false,Stand
1439,29746,28,-53.1975,0.2600,false,true,31.9208,false,Stand
1440,29773,27,-109.5522,0.0550,false,true,31.9208,false,Stand
1441,29796,23,-70.5124,0.1047,false,true,31.9208,false,Stand
1442,29817,21,-53.9125,0.1514,true,false,31.9208,false,Stand
1443,29829,12,-52.3791,0.0359,false,true,31.9208,false,Stand
1444,29874,45,-150.9092,0.0570,false,true,31.9208,false,Stand
1445,29891,17,-74.7845,0.0031,true,false,31.9208,false,Stand
1446,29923,32,-25.3148,0.5536,false,true,31.9208,false,Stand
1447,29943,20,-72.8212,0.0361,false,true,31.9208,false,Stand
1448,29963,20,-10.8553,0.4865,true,false,31.9208,false,Stand
1449,29986,23,-77.3035,0.0258,true,false,31.9208,false,Stand
1450,30008,22,-39.1645,0.2580,false,true,31.9208,false,Stand
1451,30026,18,-68.3986,0.0659,false,true,31.9208,false,Stand
1452,30043,17,-68.5494,0.0217,true,false,31.9208,false,Stand
1453,30065,22,-39.5502,0.2654,true,false,31.9208,false,Stand
1454,30077,12,-50.6203,0.0377,false,true,31.9208,false,Stand
1455,30094,17,-34.0805,0.2213,false,true,31.9208,false,Stand
1456,30112,18,-64.6030,0.0330,true,false,31.9208,false,Stand
1457,30132,20,-57.5169,0.0705,false,true,31.9208,false,Stand
1458,30154,22,-75.4466,0.0286,true,false,31.9208,false,Stand
1459,30166,12,-52.5137,0.0366,false,true,31.9208,false,Stand
1460,30178,12,-42.5135,0.1348,false,true,31.9208,false,Stand
1461,30203,25,-41.5001,0.3044,true,false,31.9208,false,Stand
1462,30223,20,-87.2826,0.0284,true,false,31.9208,false,Stand
1463,30243,20,-64.5461,0.0725,true,false,31.9208,false,Stand
1464,30264,21,-98.7272,0.0593,true,false,31.9208,false,Stand
1465,30285,21,-44.4375,0.2402,false,true,31.9208,false,Stand
1466,30308,23,-32.7915,0.2553,false,true,31.9208,false,Stand
1467,30328,20,-84.4583,0.0470,false,true,31.9208,false,Stand
1468,30341,13,-47.2514,0.0726,false,true,31.9208,false,Stand
1469,30374,33,-98.3768,0.1746,true,false,31.9208,false,Stand
1470,30395,21,-102.6551,0.0311,false,true,31.9208,false,Stand
1471,30417,22,-55.0379,0.0953,true,false,31.9208,false,Stand
1472,30431,14,-46.1951,0.0793,false,true,31.9208,false,Stand
1473,30447,16,-81.8397,0.0220,true,false,31.9208,false,Stand
1474,30464,17,-50.8565,0.1587,false,true,31.9208,false,Stand
1475,30495,31,-121.9998,0.0405,false,true,31.9208,false,Stand
1476,30507,12,-43.7604,0.1022,false,true,31.9208,false,Stand
1477,30546,39,-56.7561,0.3841,false,true,31.9208,false,Stand
1478,30567,21,-69.2234,0.0260,true,false,31.9208,false,Stand
1479,30589,22,-11.8901,0.5790,false,true,31.9208,false,Stand
1480,30609,20,-66.3926,0.0439,true,false,31.9208,false,Stand
1481,30622,13,-51.4270,0.0539,false,true,31.9208,false,Stand
1482,30655,33,-55.3038,0.3042,false,true,31.9208,false,Stand
1483,30673,18,-55.6994,0.0672,true,false,31.9208,false,Stand
1484,30695,22,-24.6810,0.3348,false,true,31.9208,false,Stand
1485,30718,23,-40.7318,0.2539,false,true,31.9208,false,Stand
1486,30739,21,-101.1963,0.0005,true,false,31.9208,false,Stand
1487,30761,22,-88.7773,0.0370,true,false,31.9208,false,Stand
1488,30785,24,-79.7528,0.1564,false,true,31.9208,false,Stand
1489,30805,20,-23.9618,0.3672,true,false,31.9208,false,Stand
1490,30828,23,-69.9693,0.0534,false,true,31.9208,false,Stand
1491,30872,44,-135.9742,0.2490,false,true,31.9208,false,Stand
1492,30892,20,-106.4309,0.0115,false,true,31.9208,false,Stand
1493,30915,23,-41.9718,0.1859,false,true,31.9208,false,Stand
1494,30939,24,-11.2363,0.5741,false,true,31.9208,false,Stand
1495,30965,26,-48.4053,0.2058,false,true,31.9208,false,Stand
1496,30987,22,-96.7648,0.0157,true,false,31.9208,false,Stand
1497,31004,17,-39.4095,0.1516,false,true,31.9208,false,Stand
1498,31021,17,-86.5168,0.0698,true,false,31.9208,false,Stand
1499,31044,23,-95.6326,0.1388,false,true,31.9208,false,Stand
1500,31066,22,-101.9481,0.0427,false,true,31.9208,false,Stand
1501,31080,14,-58.2023,0.0370,false,true,31.9208,false,Stand
