episode,global_step,steps,reward,distance_m,load_dropped,robot_fallen,best_reward,is_best,curriculum_stage
127,2538,19,6.3108,0.1177,true,false,54.0562,false,Stand
128,2558,20,-23.7602,0.0948,true,false,54.0562,false,Stand
129,2577,19,-26.7581,0.0126,true,false,54.0562,false,Stand
130,2603,26,-10.8607,0.0621,false,true,54.0562,false,Stand
131,2616,13,0.3201,0.0528,false,true,54.0562,false,Stand
132,2628,12,6.7245,0.1220,false,true,54.0562,false,Stand
133,2648,20,0.4801,0.1099,true,false,54.0562,false,Stand
134,2660,12,4.4532,0.0700,false,true,54.0562,false,Stand
135,2674,14,-10.0945,0.0516,false,true,54.0562,false,Stand
136,2705,31,5.2379,0.1553,true,false,54.0562,false,Stand
137,2726,21,30.7871,0.3017,true,false,54.0562,false,Stand
138,2753,27,-38.0945,0.0424,false,true,54.0562,false,Stand
139,2767,14,-4.0241,0.0636,false,true,54.0562,false,Stand
140,2785,18,-41.1346,0.0141,true,false,54.0562,false,Stand
141,2822,37,-42.5658,0.0348,false,true,54.0562,false,Stand
142,2844,22,-25.1714,0.0642,false,true,54.0562,false,Stand
143,2861,17,-0.4522,0.0839,false,true,54.0562,false,Stand
144,2877,16,-28.9663,0.0272,false,true,54.0562,false,Stand
145,2896,19,-20.3816,0.0423,true,false,54.0562,false,Stand
146,2914,18,-24.5930,0.0464,true,false,54.0562,false,Stand
147,2934,20,-31.0100,0.0312,false,true,54.0562,false,Stand
148,2955,21,-21.3507,0.0606,true,false,54.0562,false,Stand
149,2982,27,11.6024,0.2614,true,false,54.0562,false,Stand
150,3000,18,-15.6714,0.0308,true,false,54.0562,false,Stand
151,3019,19,-15.2282,0.0625,true,false,54.0562,false,Stand
152,3033,14,11.8991,0.1593,false,true,54.0562,false,Stand
153,3060,27,-13.6431,0.0750,false,true,54.0562,false,Stand
154,3076,16,-7.5439,0.0142,false,true,54.0562,false,Stand
155,3095,19,15.4417,0.1608,true,false,54.0562,false,Stand
156,3112,17,-32.3843,0.0417,true,false,54.0562,false,Stand
157,3131,19,-20.3806,0.0422,false,true,54.0562,false,Stand
158,3151,20,-21.2726,0.0252,true,false,54.0562,false,Stand
159,3175,24,-12.9392,0.0385,false,true,54.0562,false,Stand
160,3187,12,7.7608,0.1259,false,true,54.0562,false,Stand
161,3231,44,39.3217,0.5501,false,true,54.0562,false,Stand
162,3250,19,-16.1462,0.0298,true,false,54.0562,false,Stand
163,3270,20,2.4117,0.1921,true,false,54.0562,false,Stand
164,3290,20,-19.7499,0.0244,true,false,54.0562,false,Stand
165,3316,26,17.1596,0.2556,false,true,54.0562,false,Stand
166,3332,16,-16.2469,0.0214,true,false,54.0562,false,Stand
167,3366,34,11.1413,0.1273,true,false,54.0562,false,Stand
168,3382,16,-33.8703,0.0435,true,false,54.0562,false,Stand
169,3398,16,-13.6283,0.0290,false,true,54.0562,false,Stand
170,3418,20,37.5430,0.3688,true,false,54.0562,false,Stand
171,3436,18,24.6287,0.2920,true,false,54.0562,false,Stand
172,3454,18,-35.6214,0.0152,true,false,54.0562,false,Stand
173,3480,26,-9.0504,0.1267,false,true,54.0562,false,Stand
174,3499,19,-38.6273,0.0220,true,false,54.0562,false,Stand
175,3521,22,-59.8269,0.0410,false,true,54.0562,false,Stand
176,3540,19,-4.2748,0.0773,false,true,54.0562,false,Stand
177,3560,20,-23.4427,0.0426,true,false,54.0562,false,Stand
178,3585,25,-17.0970,0.1240,false,true,54.0562,false,Stand
179,3602,17,-36.2772,0.0189,true,false,54.0562,false,Stand
180,3632,30,2.5346,0.1311,false,true,54.0562,false,Stand
181,3655,23,-16.8148,0.0265,true,false,54.0562,false,Stand
182,3679,24,-4.1180,0.0884,true,false,54.0562,false,Stand
183,3697,18,-0.4568,0.0683,true,false,54.0562,false,Stand
184,3709,12,-4.4628,0.0140,false,true,54.0562,false,Stand
185,3742,33,7.6893,0.1931,true,false,54.0562,false,Stand
186,3760,18,-13.1182,0.0222,true,false,54.0562,false,Stand
187,3786,26,-1.5757,0.1331,true,false,54.0562,false,Stand
188,3819,33,-97.2127,0.0170,true,false,54.0562,false,Stand
189,3840,21,29.4673,0.2494,false,true,54.0562,false,Stand
190,3861,21,16.6173,0.1171,true,false,54.0562,false,Stand
191,3882,21,-50.8777,0.0410,true,false,54.0562,false,Stand
192,3894,12,2.3465,0.0486,false,true,54.0562,false,Stand
193,3929,35,-53.7452,0.1016,false,true,54.0562,false,Stand
194,3943,14,-5.4130,0.0846,false,true,54.0562,false,Stand
195,3967,24,35.5319,0.4373,true,false,54.0562,false,Stand
196,3988,21,-45.3092,0.0347,true,false,54.0562,false,Stand
197,4016,28,14.3467,0.1707,false,true,54.0562,false,Stand
198,4036,20,-29.2729,0.0371,true,false,54.0562,false,Stand
199,4053,17,5.8062,0.1359,true,false,54.0562,false,Stand
200,4077,24,-2.5273,0.0878,false,true,54.0562,false,Stand
201,4116,39,73.4352,1.0300,true,false,73.4352,true,Stand
202,4128,12,6.6932,0.1086,false,true,73.4352,false,Stand
203,4149,21,17.4277,0.2243,true,false,73.4352,false,Stand
204,4177,28,25.1458,0.2881,false,true,73.4352,false,Stand
205,4191,14,12.3271,0.1656,false,true,73.4352,false,Stand
206,4203,12,4.9861,0.0863,false,true,73.4352,false,Stand
207,4225,22,-2.6595,0.0940,false,true,73.4352,false,Stand
208,4237,12,-3.5871,0.0197,false,true,73.4352,false,Stand
209,4268,31,12.7516,0.3256,false,true,73.4352,false,Stand
210,4291,23,44.8739,0.4322,true,false,73.4352,false,Stand
211,4310,19,-32.6142,0.0027,false,true,73.4352,false,Stand
212,4334,24,-47.1366,0.0245,false,true,73.4352,false,Stand
213,4347,13,-7.2751,0.0311,false,true,73.4352,false,Stand
214,4370,23,-29.1938,0.0774,true,false,73.4352,false,Stand
215,4386,16,1.1875,0.0624,false,true,73.4352,false,Stand
216,4398,12,-0.3255,0.0480,false,true,73.4352,false,Stand
217,4417,19,-16.3152,0.0516,false,true,73.4352,false,Stand
218,4434,17,-31.0312,0.0195,true,false,73.4352,false,Stand
219,4451,17,-12.7625,0.0544,true,false,73.4352,false,Stand
220,4474,23,-10.5118,0.0569,true,false,73.4352,false,Stand
221,4496,22,-0.6199,0.0807,true,false,73.4352,false,Stand
222,4520,24,1.1042,0.1883,false,true,73.4352,false,Stand
223,4532,12,-4.2357,0.0344,false,true,73.4352,false,Stand
224,4556,24,-37.4315,0.0045,true,true,73.4352,false,Stand
225,4575,19,4.9158,0.1169,false,true,73.4352,false,Stand
226,4588,13,0.4129,0.0472,false,true,73.4352,false,Stand
227,4606,18,-8.3902,0.0829,true,false,73.4352,false,Stand
228,4625,19,-0.5088,0.1278,true,false,73.4352,false,Stand
229,4645,20,-5.8900,0.0367,true,false,73.4352,false,Stand
230,4661,16,24.0145,0.2519,true,false,73.4352,false,Stand
231,4681,20,-46.3976,0.0461,true,false,73.4352,false,Stand
232,4694,13,5.8126,0.0752,false,true,73.4352,false,Stand
233,4705,11,-5.8143,0.0155,false,true,73.4352,false,Stand
234,4738,33,39.3656,0.4795,true,true,73.4352,false,Stand
235,4755,17,-36.0719,0.0158,true,false,73.4352,false,Stand
236,4771,16,-6.9302,0.0505,false,true,73.4352,false,Stand
237,4784,13,-6.1774,0.0363,false,true,73.4352,false,Stand
238,4812,28,26.8213,0.2740,false,true,73.4352,false,Stand
239,4836,24,-38.1257,0.0619,false,true,73.4352,false,Stand
240,4858,22,44.8320,0.4237,true,false,73.4352,false,Stand
241,4882,24,-27.8572,0.1566,false,true,73.4352,false,Stand
242,4902,20,14.7707,0.1728,true,false,73.4352,false,Stand
243,4918,16,-0.0833,0.1589,false,true,73.4352,false,Stand
244,4938,20,-14.7434,0.0406,true,false,73.4352,false,Stand
245,4950,12,2.1285,0.0610,false,true,73.4352,false,Stand
246,4969,19,-2.0785,0.0687,false,true,73.4352,false,Stand
247,4992,23,-28.0069,0.0208,true,false,73.4352,false,Stand
248,5008,16,4.0709,0.0576,false,true,73.4352,false,Stand
249,5021,13,-5.5542,0.0174,false,true,73.4352,false,Stand
250,5042,21,6.1119,0.1364,true,false,73.4352,false,Stand
251,5068,26,-49.2162,0.0541,false,true,73.4352,false,Stand
252,5085,17,-17.9869,0.0141,true,false,73.4352,false,Stand
253,5099,14,8.4432,0.1204,false,true,73.4352,false,Stand
254,5111,12,7.5950,0.1238,false,true,73.4352,false,Stand
255,5130,19,-0.2771,0.1170,true,false,73.4352,false,Stand
256,5152,22,36.0430,0.4009,true,false,73.4352,false,Stand
257,5174,22,-42.7178,0.0238,false,true,73.4352,false,Stand
258,5192,18,-14.1066,0.0313,true,false,73.4352,false,Stand
259,5203,11,-3.0045,0.0322,false,true,73.4352,false,Stand
260,5215,12,-5.2897,0.0234,false,true,73.4352,false,Stand
261,5226,11,-2.3259,0.0420,false,true,73.4352,false,Stand
262,5248,22,-5.4897,0.1289,false,true,73.4352,false,Stand
263,5260,12,-4.4989,0.0322,false,true,73.4352,false,Stand
264,5278,18,-23.5984,0.0107,true,false,73.4352,false,Stand
265,5291,13,5.5585,0.1480,false,true,73.4352,false,Stand
266,5315,24,4.1322,0.2107,false,true,73.4352,false,Stand
267,5326,11,-3.5124,0.0313,false,true,73.4352,false,Stand
268,5338,12,4.0893,0.0747,false,true,73.4352,false,Stand
269,5360,22,-57.6622,0.0108,true,false,73.4352,false,Stand
270,5379,19,-25.1685,0.0187,true,false,73.4352,false,Stand
271,5402,23,11.8613,0.2162,true,false,73.4352,false,Stand
272,5420,18,-23.6988,0.0264,true,false,73.4352,false,Stand
273,5432,12,10.1752,0.1205,false,true,73.4352,false,Stand
274,5444,12,4.3029,0.0754,false,true,73.4352,false,Stand
275,5468,24,-31.3187,0.0440,false,true,73.4352,false,Stand
276,5485,17,29.5354,0.3235,true,false,73.4352,false,Stand
277,5499,14,-15.0310,0.0141,false,true,73.4352,false,Stand
278,5516,17,9.4841,0.1312,true,false,73.4352,false,Stand
279,5528,12,10.3266,0.1301,false,true,73.4352,false,Stand
280,5551,23,62.1838,0.6280,true,false,73.4352,false,Stand
281,5570,19,-11.6574,0.0632,true,false,73.4352,false,Stand
282,5581,11,-2.1648,0.0325,false,true,73.4352,false,Stand
283,5601,20,-25.4139,0.0137,true,false,73.4352,false,Stand
284,5624,23,-8.6540,0.0569,true,false,73.4352,false,Stand
285,5645,21,-3.6716,0.1274,true,false,73.4352,false,Stand
286,5665,20,28.4452,0.2495,true,false,73.4352,false,Stand
287,5687,22,4.6599,0.2423,false,true,73.4352,false,Stand
288,5714,27,33.2946,0.3367,true,false,73.4352,false,Stand
289,5734,20,-7.5572,0.0800,true,false,73.4352,false,Stand
290,5754,20,-27.7943,0.0332,true,false,73.4352,false,Stand
291,5773,19,-13.9683,0.0695,true,false,73.4352,false,Stand
292,5794,21,26.5531,0.2626,true,false,73.4352,false,Stand
293,5819,25,21.9317,0.2585,false,true,73.4352,false,Stand
294,5838,19,20.6787,0.2157,true,false,73.4352,false,Stand
295,5856,18,-4.8637,0.0307,false,true,73.4352,false,Stand
296,5871,15,20.8711,0.2611,false,true,73.4352,false,Stand
297,5889,18,-9.7788,0.0755,true,false,73.4352,false,Stand
298,5902,13,6.1450,0.0807,false,true,73.4352,false,Stand
299,5921,19,-20.7916,0.0800,true,false,73.4352,false,Stand
300,5940,19,26.4943,0.3072,true,false,73.4352,false,Stand
301,5962,22,17.4134,0.1771,true,false,73.4352,false,Stand
302,5990,28,-91.2500,0.0257,false,true,73.4352,false,Stand
303,6004,14,11.1086,0.1900,false,true,73.4352,false,Stand
304,6024,20,47.3846,0.4584,true,false,73.4352,false,Stand
305,6045,21,-18.5278,0.0823,true,false,73.4352,false,Stand
306,6095,50,-57.4750,0.1313,false,true,73.4352,false,Stand
307,6116,21,25.6189,0.2879,true,false,73.4352,false,Stand
308,6130,14,4.8943,0.1676,false,true,73.4352,false,Stand
309,6155,25,-22.3220,0.0823,true,false,73.4352,false,Stand
310,6178,23,-18.6458,0.0645,true,false,73.4352,false,Stand
311,6192,14,-10.3733,0.0033,false,true,73.4352,false,Stand
312,6241,49,-111.1654,0.0242,true,false,73.4352,false,Stand
313,6273,32,30.0328,0.4531,false,true,73.4352,false,Stand
314,6294,21,-19.8755,0.0347,true,false,73.4352,false,Stand
315,6310,16,21.5369,0.2203,false,true,73.4352,false,Stand
316,6322,12,-0.1773,0.0486,false,true,73.4352,false,Stand
317,6346,24,18.4395,0.2210,false,true,73.4352,false,Stand
318,6379,33,-29.8865,0.0732,false,true,73.4352,false,Stand
319,6401,22,-9.8276,0.0672,false,true,73.4352,false,Stand
320,6418,17,-24.5543,0.0379,false,true,73.4352,false,Stand
321,6447,29,30.6194,0.3187,false,true,73.4352,false,Stand
322,6472,25,37.0526,0.4193,false,true,73.4352,false,Stand
323,6491,19,41.6801,0.4263,true,false,73.4352,false,Stand
324,6507,16,9.2958,0.1190,false,true,73.4352,false,Stand
325,6522,15,5.8821,0.0724,false,true,73.4352,false,Stand
326,6540,18,-35.5184,0.0254,true,false,73.4352,false,Stand
327,6554,14,-24.2968,0.0144,false,true,73.4352,false,Stand
328,6573,19,27.3258,0.2933,true,false,73.4352,false,Stand
329,6600,27,-15.2322,0.1103,false,true,73.4352,false,Stand
330,6614,14,-17.1825,0.0412,false,true,73.4352,false,Stand
331,6635,21,-14.1827,0.0317,true,false,73.4352,false,Stand
332,6650,15,-3.5032,0.0631,false,true,73.4352,false,Stand
333,6662,12,12.6887,0.1710,false,true,73.4352,false,Stand
334,6675,13,5.6480,0.0864,false,true,73.4352,false,Stand
335,6690,15,-12.3403,0.0499,false,true,73.4352,false,Stand
336,6715,25,-28.3184,0.0335,false,true,73.4352,false,Stand
337,6728,13,11.6325,0.1478,false,true,73.4352,false,Stand
338,6743,15,-16.5889,0.0423,false,true,73.4352,false,Stand
339,6762,19,28.9719,0.2831,true,false,73.4352,false,Stand
340,6775,13,11.5942,0.1794,false,true,73.4352,false,Stand
341,6794,19,-25.5143,0.0189,false,true,73.4352,false,Stand
342,6816,22,-39.0078,0.0093,true,false,73.4352,false,Stand
343,6838,22,29.5619,0.3556,true,false,73.4352,false,Stand
344,6855,17,-8.1052,0.0333,false,true,73.4352,false,Stand
345,6875,20,-29.1154,0.0452,true,false,73.4352,false,Stand
346,6895,20,-13.8859,0.0210,true,false,73.4352,false,Stand
347,6917,22,-13.7680,0.0720,true,true,73.4352,false,Stand
348,6939,22,17.8107,0.2493,false,true,73.4352,false,Stand
349,6960,21,-1.6362,0.1396,true,false,73.4352,false,Stand
350,6997,37,66.8254,0.7770,true,false,73.4352,false,Stand
351,7023,26,-70.1126,0.0360,false,true,73.4352,false,Stand
352,7046,23,-54.5381,0.0831,false,true,73.4352,false,Stand
353,7060,14,-10.6004,0.0428,false,true,73.4352,false,Stand
354,7072,12,2.1790,0.0569,false,true,73.4352,false,Stand
355,7089,17,-30.2419,0.0218,true,false,73.4352,false,Stand
356,7100,11,2.0528,0.0491,false,true,73.4352,false,Stand
357,7124,24,-39.4755,0.0652,false,true,73.4352,false,Stand
358,7152,28,-12.6913,0.1089,true,false,73.4352,false,Stand
359,7167,15,4.7098,0.0760,false,true,73.4352,false,Stand
360,7190,23,-14.2563,0.0841,true,false,73.4352,false,Stand
361,7213,23,-27.9953,0.0236,false,true,73.4352,false,Stand
362,7244,31,33.4612,0.4136,false,true,73.4352,false,Stand
363,7258,14,-10.4791,0.0069,false,true,73.4352,false,Stand
364,7283,25,-66.8556,0.0244,false,true,73.4352,false,Stand
365,7308,25,-11.2473,0.1051,true,false,73.4352,false,Stand
366,7336,28,9.3691,0.1634,false,true,73.4352,false,Stand
367,7361,25,-4.4773,0.1065,false,true,73.4352,false,Stand
368,7381,20,26.3564,0.2977,true,false,73.4352,false,Stand
369,7393,12,10.6293,0.1627,false,true,73.4352,false,Stand
370,7419,26,-29.1728,0.0562,true,false,73.4352,false,Stand
371,7445,26,-15.4948,0.1789,false,true,73.4352,false,Stand
372,7465,20,-28.9328,0.0488,false,true,73.4352,false,Stand
373,7489,24,21.2984,0.2280,true,false,73.4352,false,Stand
374,7510,21,-57.7802,0.0381,true,false,73.4352,false,Stand
375,7528,18,16.7868,0.2184,false,true,73.4352,false,Stand
376,7550,22,10.6732,0.1741,false,true,73.4352,false,Stand
377,7575,25,27.8018,0.2939,false,true,73.4352,false,Stand
378,7587,12,-0.7805,0.0318,false,true,73.4352,false,Stand
379,7616,29,-60.4898,0.0792,false,true,73.4352,false,Stand
380,7638,22,14.1190,0.1836,false,true,73.4352,false,Stand
381,7660,22,32.1045,0.3098,true,false,73.4352,false,Stand
382,7672,12,5.7787,0.0813,false,true,73.4352,false,Stand
383,7705,33,-16.6905,0.1267,false,true,73.4352,false,Stand
384,7724,19,-25.0031,0.0274,true,false,73.4352,false,Stand
385,7742,18,-27.7013,0.0305,false,true,73.4352,false,Stand
386,7754,12,2.5600,0.0698,false,true,73.4352,false,Stand
387,7775,21,-32.2712,0.0107,false,true,73.4352,false,Stand
388,7789,14,-11.8499,0.0474,false,true,73.4352,false,Stand
389,7815,26,6.5931,0.0991,true,false,73.4352,false,Stand
390,7828,13,6.1312,0.0802,false,true,73.4352,false,Stand
391,7841,13,0.6850,0.0654,false,true,73.4352,false,Stand
392,7877,36,61.0089,0.6335,false,true,73.4352,false,Stand
393,7899,22,-10.3264,0.0279,true,false,73.4352,false,Stand
394,7919,20,-42.6166,0.0214,true,false,73.4352,false,Stand
395,7943,24,8.2886,0.1485,false,true,73.4352,false,Stand
396,7968,25,5.6989,0.1494,false,true,73.4352,false,Stand
397,7992,24,-14.2749,0.0798,false,true,73.4352,false,Stand
398,8009,17,4.7347,0.1182,false,true,73.4352,false,Stand
399,8035,26,-9.8927,0.1055,false,true,73.4352,false,Stand
400,8078,43,35.9423,0.3662,false,true,73.4352,false,Stand
401,8107,29,68.9402,0.7872,false,true,73.4352,false,Stand
402,8128,21,-30.0547,0.0076,true,false,73.4352,false,Stand
403,8152,24,-76.0452,0.0693,true,false,73.4352,false,Stand
404,8173,21,3.0150,0.1703,true,false,73.4352,false,Stand
405,8185,12,-0.1023,0.0490,false,true,73.4352,false,Stand
406,8215,30,-38.8246,0.0458,false,true,73.4352,false,Stand
407,8227,12,4.5516,0.0871,false,true,73.4352,false,Stand
408,8251,24,-27.1015,0.0089,false,true,73.4352,false,Stand
409,8270,19,-13.1457,0.0539,false,true,73.4352,false,Stand
410,8293,23,-14.4522,0.0447,false,true,73.4352,false,Stand
411,8319,26,-21.3878,0.0448,false,true,73.4352,false,Stand
412,8339,20,-1.2045,0.1034,false,true,73.4352,false,Stand
413,8360,21,61.9395,0.6771,false,true,73.4352,false,Stand
414,8374,14,-8.8507,0.0049,false,true,73.4352,false,Stand
415,8392,18,-5.6069,0.0754,false,true,73.4352,false,Stand
416,8406,14,-23.9743,0.0123,false,true,73.4352,false,Stand
417,8426,20,-24.2932,0.0352,false,true,73.4352,false,Stand
418,8444,18,-12.6326,0.0443,true,false,73.4352,false,Stand
419,8470,26,10.4117,0.2468,false,true,73.4352,false,Stand
420,8485,15,-7.9622,0.0484,false,true,73.4352,false,Stand
421,8511,26,5.2526,0.1742,false,true,73.4352,false,Stand
422,8524,13,6.3118,0.1046,false,true,73.4352,false,Stand
423,8545,21,-28.3242,0.0469,true,false,73.4352,false,Stand
424,8574,29,32.0231,0.4010,false,true,73.4352,false,Stand
425,8606,32,42.6665,0.4655,false,true,73.4352,false,Stand
426,8634,28,25.0803,0.3125,true,false,73.4352,false,Stand
427,8656,22,-9.9765,0.0443,false,true,73.4352,false,Stand
428,8672,16,-26.0428,0.0337,true,false,73.4352,false,Stand
