episode,global_step,steps,reward,distance_m,load_dropped,robot_fallen,best_reward,is_best,curriculum_stage
545,11175,21,-96.0131,0.0279,false,true,6.6882,false,Stand
546,11187,12,-51.5153,0.0276,false,true,6.6882,false,Stand
547,11211,24,-18.4725,0.3711,true,false,6.6882,false,Stand
548,11234,23,-25.6702,0.4096,false,true,6.6882,false,Stand
549,11251,17,-39.2036,0.1976,true,false,6.6882,false,Stand
550,11274,23,-63.3582,0.1173,false,true,6.6882,false,Stand
551,11290,16,-84.7578,0.0089,true,false,6.6882,false,Stand
552,11323,33,-73.7235,0.1515,false,true,6.6882,false,Stand
553,11342,19,-84.0712,0.0018,true,false,6.6882,false,Stand
554,11357,15,-55.7059,0.0782,false,true,6.6882,false,Stand
555,11382,25,-53.5466,0.1051,true,false,6.6882,false,Stand
556,11402,20,-92.9513,0.0047,true,false,6.6882,false,Stand
557,11432,30,-165.9398,0.0374,false,true,6.6882,false,Stand
558,11456,24,-140.1374,0.0195,true,false,6.6882,false,Stand
559,11470,14,-56.4648,0.0926,false,true,6.6882,false,Stand
560,11497,27,-44.8195,0.2366,true,false,6.6882,false,Stand
561,11513,16,-70.3183,0.0413,false,true,6.6882,false,Stand
562,11538,25,-76.9891,0.0746,false,true,6.6882,false,Stand
563,11562,24,-68.4915,0.0870,false,true,6.6882,false,Stand
564,11581,19,-74.7597,0.0448,false,true,6.6882,false,Stand
565,11601,20,-72.1763,0.0608,false,true,6.6882,false,Stand
566,11621,20,-105.9836,0.0145,true,false,6.6882,false,Stand
567,11643,22,-71.7904,0.0646,true,false,6.6882,false,Stand
568,11661,18,-23.2615,0.3654,true,false,6.6882,false,Stand
569,11677,16,-86.5144,0.0281,true,false,6.6882,false,Stand
570,11698,21,-50.0407,0.1147,true,false,6.6882,false,Stand
571,11711,13,-50.3731,0.0571,false,true,6.6882,false,Stand
572,11733,22,-69.4076,0.0283,true,false,6.6882,false,Stand
573,11745,12,-39.1569,0.1520,false,true,6.6882,false,Stand
574,11768,23,-31.9384,0.3020,false,true,6.6882,false,Stand
575,11801,33,-5.8835,0.6555,false,true,6.6882,false,Stand
576,11822,21,-37.9997,0.2547,true,false,6.6882,false,Stand
577,11839,17,-49.0933,0.1805,false,true,6.6882,false,Stand
578,11866,27,-30.0424,0.4117,false,true,6.6882,false,Stand
579,11899,33,-96.5841,0.0485,true,false,6.6882,false,Stand
580,11927,28,-73.2484,0.1644,false,true,6.6882,false,Stand
581,11948,21,-43.7113,0.2118,true,false,6.6882,false,Stand
582,11970,22,-68.0449,0.0450,true,false,6.6882,false,Stand
583,11990,20,-25.3039,0.3283,true,false,6.6882,false,Stand
584,12018,28,-90.2196,0.0213,true,false,6.6882,false,Stand
585,12031,13,-49.8644,0.0380,false,true,6.6882,false,Stand
586,12058,27,-80.7018,0.1314,false,true,6.6882,false,Stand
587,12072,14,-45.3129,0.1271,false,true,6.6882,false,Stand
588,12087,15,-61.5874,0.0692,false,true,6.6882,false,Stand
589,12115,28,-77.1299,0.1172,false,true,6.6882,false,Stand
590,12135,20,-79.5758,0.0305,false,true,6.6882,false,Stand
591,12162,27,-107.6717,0.0393,true,false,6.6882,false,Stand
592,12190,28,-45.7956,0.3045,false,true,6.6882,false,Stand
593,12210,20,-41.4950,0.1756,true,false,6.6882,false,Stand
594,12235,25,-47.7743,0.2437,false,true,6.6882,false,Stand
595,12261,26,-27.4993,0.3726,false,true,6.6882,false,Stand
